date,year,month,day,full_path,status,missing_list,meta_size
2018-02-10,2018,2,10,/nrp/sio/embeddings_modis_2002-2022/2018/02/10/,OK,,877085
2018-02-11,2018,2,11,/nrp/sio/embeddings_modis_2002-2022/2018/02/11/,OK,,822226
2018-02-12,2018,2,12,/nrp/sio/embeddings_modis_2002-2022/2018/02/12/,OK,,878051
2018-02-13,2018,2,13,/nrp/sio/embeddings_modis_2002-2022/2018/02/13/,OK,,832629
2018-02-14,2018,2,14,/nrp/sio/embeddings_modis_2002-2022/2018/02/14/,OK,,862815
2018-02-15,2018,2,15,/nrp/sio/embeddings_modis_2002-2022/2018/02/15/,OK,,847420
2018-02-16,2018,2,16,/nrp/sio/embeddings_modis_2002-2022/2018/02/16/,OK,,845263
2018-02-17,2018,2,17,/nrp/sio/embeddings_modis_2002-2022/2018/02/17/,OK,,866133
2018-02-18,2018,2,18,/nrp/sio/embeddings_modis_2002-2022/2018/02/18/,OK,,829644
2018-02-19,2018,2,19,/nrp/sio/embeddings_modis_2002-2022/2018/02/19/,OK,,880786
2018-02-20,2018,2,20,/nrp/sio/embeddings_modis_2002-2022/2018/02/20/,OK,,822802
2018-02-21,2018,2,21,/nrp/sio/embeddings_modis_2002-2022/2018/02/21/,OK,,872049
2018-02-22,2018,2,22,/nrp/sio/embeddings_modis_2002-2022/2018/02/22/,OK,,842899
2018-02-23,2018,2,23,/nrp/sio/embeddings_modis_2002-2022/2018/02/23/,OK,,854370
2018-02-24,2018,2,24,/nrp/sio/embeddings_modis_2002-2022/2018/02/24/,OK,,860028
2018-02-25,2018,2,25,/nrp/sio/embeddings_modis_2002-2022/2018/02/25/,OK,,837433
2018-02-26,2018,2,26,/nrp/sio/embeddings_modis_2002-2022/2018/02/26/,OK,,871583
2018-02-27,2018,2,27,/nrp/sio/embeddings_modis_2002-2022/2018/02/27/,OK,,821393
2018-02-28,2018,2,28,/nrp/sio/embeddings_modis_2002-2022/2018/02/28/,OK,,880593
2018-03-01,2018,3,1,/nrp/sio/embeddings_modis_2002-2022/2018/03/01/,OK,,828701
2018-03-02,2018,3,2,/nrp/sio/embeddings_modis_2002-2022/2018/03/02/,OK,,861207
2018-03-03,2018,3,3,/nrp/sio/embeddings_modis_2002-2022/2018/03/03/,OK,,842295
2018-03-04,2018,3,4,/nrp/sio/embeddings_modis_2002-2022/2018/03/04/,OK,,842994
2018-03-05,2018,3,5,/nrp/sio/embeddings_modis_2002-2022/2018/03/05/,OK,,859509
2018-03-06,2018,3,6,/nrp/sio/embeddings_modis_2002-2022/2018/03/06/,OK,,823953
2018-03-07,2018,3,7,/nrp/sio/embeddings_modis_2002-2022/2018/03/07/,OK,,871107
2018-03-08,2018,3,8,/nrp/sio/embeddings_modis_2002-2022/2018/03/08/,OK,,815976
2018-03-09,2018,3,9,/nrp/sio/embeddings_modis_2002-2022/2018/03/09/,OK,,867786
2018-03-10,2018,3,10,/nrp/sio/embeddings_modis_2002-2022/2018/03/10/,OK,,830861
2018-03-11,2018,3,11,/nrp/sio/embeddings_modis_2002-2022/2018/03/11/,OK,,852494
2018-03-12,2018,3,12,/nrp/sio/embeddings_modis_2002-2022/2018/03/12/,OK,,847911
2018-03-13,2018,3,13,/nrp/sio/embeddings_modis_2002-2022/2018/03/13/,OK,,834765
2018-03-14,2018,3,14,/nrp/sio/embeddings_modis_2002-2022/2018/03/14/,OK,,862854
2018-03-15,2018,3,15,/nrp/sio/embeddings_modis_2002-2022/2018/03/15/,OK,,819708
2018-03-16,2018,3,16,/nrp/sio/embeddings_modis_2002-2022/2018/03/16/,OK,,871890
2018-03-17,2018,3,17,/nrp/sio/embeddings_modis_2002-2022/2018/03/17/,OK,,823007
2018-03-18,2018,3,18,/nrp/sio/embeddings_modis_2002-2022/2018/03/18/,OK,,863420
2018-03-19,2018,3,19,/nrp/sio/embeddings_modis_2002-2022/2018/03/19/,OK,,840003
2018-03-20,2018,3,20,/nrp/sio/embeddings_modis_2002-2022/2018/03/20/,OK,,841725
2018-03-21,2018,3,21,/nrp/sio/embeddings_modis_2002-2022/2018/03/21/,OK,,853403
2018-03-22,2018,3,22,/nrp/sio/embeddings_modis_2002-2022/2018/03/22/,OK,,828956
2018-03-23,2018,3,23,/nrp/sio/embeddings_modis_2002-2022/2018/03/23/,OK,,873458
2018-03-24,2018,3,24,/nrp/sio/embeddings_modis_2002-2022/2018/03/24/,OK,,819060
2018-03-25,2018,3,25,/nrp/sio/embeddings_modis_2002-2022/2018/03/25/,OK,,873504
2018-03-26,2018,3,26,/nrp/sio/embeddings_modis_2002-2022/2018/03/26/,OK,,824717
2018-03-27,2018,3,27,/nrp/sio/embeddings_modis_2002-2022/2018/03/27/,OK,,852690
2018-03-28,2018,3,28,/nrp/sio/embeddings_modis_2002-2022/2018/03/28/,OK,,844496
2018-03-29,2018,3,29,/nrp/sio/embeddings_modis_2002-2022/2018/03/29/,OK,,837387
2018-03-30,2018,3,30,/nrp/sio/embeddings_modis_2002-2022/2018/03/30/,OK,,863121
2018-03-31,2018,3,31,/nrp/sio/embeddings_modis_2002-2022/2018/03/31/,OK,,827255
2018-04-01,2018,4,1,/nrp/sio/embeddings_modis_2002-2022/2018/04/01/,OK,,874354
2018-04-02,2018,4,2,/nrp/sio/embeddings_modis_2002-2022/2018/04/02/,OK,,821039
2018-04-03,2018,4,3,/nrp/sio/embeddings_modis_2002-2022/2018/04/03/,OK,,862475
2018-04-04,2018,4,4,/nrp/sio/embeddings_modis_2002-2022/2018/04/04/,OK,,834072
2018-04-05,2018,4,5,/nrp/sio/embeddings_modis_2002-2022/2018/04/05/,OK,,844409
2018-04-06,2018,4,6,/nrp/sio/embeddings_modis_2002-2022/2018/04/06/,OK,,850925
2018-04-07,2018,4,7,/nrp/sio/embeddings_modis_2002-2022/2018/04/07/,OK,,831584
2018-04-08,2018,4,8,/nrp/sio/embeddings_modis_2002-2022/2018/04/08/,OK,,868340
2018-04-09,2018,4,9,/nrp/sio/embeddings_modis_2002-2022/2018/04/09/,OK,,814984
2018-04-10,2018,4,10,/nrp/sio/embeddings_modis_2002-2022/2018/04/10/,OK,,872202
2018-04-11,2018,4,11,/nrp/sio/embeddings_modis_2002-2022/2018/04/11/,OK,,828749
2018-04-12,2018,4,12,/nrp/sio/embeddings_modis_2002-2022/2018/04/12/,OK,,856478
2018-04-13,2018,4,13,/nrp/sio/embeddings_modis_2002-2022/2018/04/13/,OK,,842227
2018-04-14,2018,4,14,/nrp/sio/embeddings_modis_2002-2022/2018/04/14/,OK,,840312
2018-04-15,2018,4,15,/nrp/sio/embeddings_modis_2002-2022/2018/04/15/,OK,,857598
2018-04-16,2018,4,16,/nrp/sio/embeddings_modis_2002-2022/2018/04/16/,OK,,826681
2018-04-17,2018,4,17,/nrp/sio/embeddings_modis_2002-2022/2018/04/17/,OK,,870370
2018-04-18,2018,4,18,/nrp/sio/embeddings_modis_2002-2022/2018/04/18/,OK,,814951
2018-04-19,2018,4,19,/nrp/sio/embeddings_modis_2002-2022/2018/04/19/,OK,,866451
2018-04-20,2018,4,20,/nrp/sio/embeddings_modis_2002-2022/2018/04/20/,OK,,832001
2018-04-21,2018,4,21,/nrp/sio/embeddings_modis_2002-2022/2018/04/21/,OK,,848370
2018-04-22,2018,4,22,/nrp/sio/embeddings_modis_2002-2022/2018/04/22/,OK,,847892
2018-04-23,2018,4,23,/nrp/sio/embeddings_modis_2002-2022/2018/04/23/,OK,,831123
2018-04-24,2018,4,24,/nrp/sio/embeddings_modis_2002-2022/2018/04/24/,OK,,860452
2018-04-25,2018,4,25,/nrp/sio/embeddings_modis_2002-2022/2018/04/25/,OK,,812020
2018-04-26,2018,4,26,/nrp/sio/embeddings_modis_2002-2022/2018/04/26/,OK,,870844
2018-04-27,2018,4,27,/nrp/sio/embeddings_modis_2002-2022/2018/04/27/,OK,,822346
2018-04-28,2018,4,28,/nrp/sio/embeddings_modis_2002-2022/2018/04/28/,OK,,857292
2018-04-29,2018,4,29,/nrp/sio/embeddings_modis_2002-2022/2018/04/29/,OK,,632321
2018-04-30,2018,4,30,/nrp/sio/embeddings_modis_2002-2022/2018/04/30/,OK,,839436
2018-05-01,2018,5,1,/nrp/sio/embeddings_modis_2002-2022/2018/05/01/,OK,,853535
2018-05-02,2018,5,2,/nrp/sio/embeddings_modis_2002-2022/2018/05/02/,OK,,822725
2018-05-03,2018,5,3,/nrp/sio/embeddings_modis_2002-2022/2018/05/03/,OK,,868610
2018-05-04,2018,5,4,/nrp/sio/embeddings_modis_2002-2022/2018/05/04/,OK,,814947
2018-05-05,2018,5,5,/nrp/sio/embeddings_modis_2002-2022/2018/05/05/,OK,,866107
2018-05-06,2018,5,6,/nrp/sio/embeddings_modis_2002-2022/2018/05/06/,OK,,829421
2018-05-07,2018,5,7,/nrp/sio/embeddings_modis_2002-2022/2018/05/07/,OK,,850037
2018-05-08,2018,5,8,/nrp/sio/embeddings_modis_2002-2022/2018/05/08/,OK,,846437
2018-05-09,2018,5,9,/nrp/sio/embeddings_modis_2002-2022/2018/05/09/,OK,,836879
2018-05-10,2018,5,10,/nrp/sio/embeddings_modis_2002-2022/2018/05/10/,OK,,860092
2018-05-11,2018,5,11,/nrp/sio/embeddings_modis_2002-2022/2018/05/11/,OK,,819533
2018-05-12,2018,5,12,/nrp/sio/embeddings_modis_2002-2022/2018/05/12/,OK,,870926
2018-05-13,2018,5,13,/nrp/sio/embeddings_modis_2002-2022/2018/05/13/,OK,,824658
2018-05-14,2018,5,14,/nrp/sio/embeddings_modis_2002-2022/2018/05/14/,OK,,859281
2018-05-15,2018,5,15,/nrp/sio/embeddings_modis_2002-2022/2018/05/15/,OK,,837953
2018-05-16,2018,5,16,/nrp/sio/embeddings_modis_2002-2022/2018/05/16/,OK,,845142
2018-05-17,2018,5,17,/nrp/sio/embeddings_modis_2002-2022/2018/05/17/,OK,,854090
2018-05-18,2018,5,18,/nrp/sio/embeddings_modis_2002-2022/2018/05/18/,OK,,828042
2018-05-19,2018,5,19,/nrp/sio/embeddings_modis_2002-2022/2018/05/19/,OK,,845539
2018-05-20,2018,5,20,/nrp/sio/embeddings_modis_2002-2022/2018/05/20/,OK,,813478
2018-05-21,2018,5,21,/nrp/sio/embeddings_modis_2002-2022/2018/05/21/,OK,,866880
2018-05-22,2018,5,22,/nrp/sio/embeddings_modis_2002-2022/2018/05/22/,OK,,824909
2018-05-23,2018,5,23,/nrp/sio/embeddings_modis_2002-2022/2018/05/23/,OK,,848892
2018-05-24,2018,5,24,/nrp/sio/embeddings_modis_2002-2022/2018/05/24/,OK,,840566
2018-05-25,2018,5,25,/nrp/sio/embeddings_modis_2002-2022/2018/05/25/,OK,,834689
2018-05-26,2018,5,26,/nrp/sio/embeddings_modis_2002-2022/2018/05/26/,OK,,859061
2018-05-27,2018,5,27,/nrp/sio/embeddings_modis_2002-2022/2018/05/27/,OK,,824777
2018-05-28,2018,5,28,/nrp/sio/embeddings_modis_2002-2022/2018/05/28/,OK,,868001
2018-05-29,2018,5,29,/nrp/sio/embeddings_modis_2002-2022/2018/05/29/,OK,,821180
2018-05-30,2018,5,30,/nrp/sio/embeddings_modis_2002-2022/2018/05/30/,OK,,853774
2018-05-31,2018,5,31,/nrp/sio/embeddings_modis_2002-2022/2018/05/31/,OK,,833752
2018-06-01,2018,6,1,/nrp/sio/embeddings_modis_2002-2022/2018/06/01/,OK,,843646
2018-06-02,2018,6,2,/nrp/sio/embeddings_modis_2002-2022/2018/06/02/,OK,,846021
2018-06-03,2018,6,3,/nrp/sio/embeddings_modis_2002-2022/2018/06/03/,OK,,827846
2018-06-04,2018,6,4,/nrp/sio/embeddings_modis_2002-2022/2018/06/04/,OK,,862555
2018-06-05,2018,6,5,/nrp/sio/embeddings_modis_2002-2022/2018/06/05/,OK,,812571
2018-06-06,2018,6,6,/nrp/sio/embeddings_modis_2002-2022/2018/06/06/,OK,,863027
2018-06-07,2018,6,7,/nrp/sio/embeddings_modis_2002-2022/2018/06/07/,OK,,823588
2018-06-08,2018,6,8,/nrp/sio/embeddings_modis_2002-2022/2018/06/08/,OK,,848818
2018-06-09,2018,6,9,/nrp/sio/embeddings_modis_2002-2022/2018/06/09/,OK,,836385
2018-06-10,2018,6,10,/nrp/sio/embeddings_modis_2002-2022/2018/06/10/,OK,,835477
2018-06-11,2018,6,11,/nrp/sio/embeddings_modis_2002-2022/2018/06/11/,OK,,850907
2018-06-12,2018,6,12,/nrp/sio/embeddings_modis_2002-2022/2018/06/12/,OK,,816796
2018-06-13,2018,6,13,/nrp/sio/embeddings_modis_2002-2022/2018/06/13/,OK,,867019
2018-06-14,2018,6,14,/nrp/sio/embeddings_modis_2002-2022/2018/06/14/,OK,,817298
2018-06-15,2018,6,15,/nrp/sio/embeddings_modis_2002-2022/2018/06/15/,OK,,858815
2018-06-16,2018,6,16,/nrp/sio/embeddings_modis_2002-2022/2018/06/16/,OK,,833094
2018-06-17,2018,6,17,/nrp/sio/embeddings_modis_2002-2022/2018/06/17/,OK,,843179
2018-06-18,2018,6,18,/nrp/sio/embeddings_modis_2002-2022/2018/06/18/,OK,,845700
2018-06-19,2018,6,19,/nrp/sio/embeddings_modis_2002-2022/2018/06/19/,OK,,826488
2018-06-20,2018,6,20,/nrp/sio/embeddings_modis_2002-2022/2018/06/20/,OK,,857350
2018-06-21,2018,6,21,/nrp/sio/embeddings_modis_2002-2022/2018/06/21/,OK,,810738
2018-06-22,2018,6,22,/nrp/sio/embeddings_modis_2002-2022/2018/06/22/,OK,,866438
2018-06-23,2018,6,23,/nrp/sio/embeddings_modis_2002-2022/2018/06/23/,OK,,818829
2018-06-24,2018,6,24,/nrp/sio/embeddings_modis_2002-2022/2018/06/24/,OK,,849710
2018-06-25,2018,6,25,/nrp/sio/embeddings_modis_2002-2022/2018/06/25/,OK,,834456
2018-06-26,2018,6,26,/nrp/sio/embeddings_modis_2002-2022/2018/06/26/,OK,,829645
2018-06-27,2018,6,27,/nrp/sio/embeddings_modis_2002-2022/2018/06/27/,OK,,828068
2018-06-28,2018,6,28,/nrp/sio/embeddings_modis_2002-2022/2018/06/28/,OK,,816419
2018-06-29,2018,6,29,/nrp/sio/embeddings_modis_2002-2022/2018/06/29/,OK,,865143
2018-06-30,2018,6,30,/nrp/sio/embeddings_modis_2002-2022/2018/06/30/,OK,,812459
2018-07-01,2018,7,1,/nrp/sio/embeddings_modis_2002-2022/2018/07/01/,OK,,851473
2018-07-02,2018,7,2,/nrp/sio/embeddings_modis_2002-2022/2018/07/02/,OK,,828496
2018-07-03,2018,7,3,/nrp/sio/embeddings_modis_2002-2022/2018/07/03/,OK,,837593
2018-07-04,2018,7,4,/nrp/sio/embeddings_modis_2002-2022/2018/07/04/,OK,,843428
2018-07-05,2018,7,5,/nrp/sio/embeddings_modis_2002-2022/2018/07/05/,OK,,823642
2018-07-06,2018,7,6,/nrp/sio/embeddings_modis_2002-2022/2018/07/06/,OK,,859190
2018-07-07,2018,7,7,/nrp/sio/embeddings_modis_2002-2022/2018/07/07/,OK,,810045
2018-07-08,2018,7,8,/nrp/sio/embeddings_modis_2002-2022/2018/07/08/,OK,,857283
2018-07-09,2018,7,9,/nrp/sio/embeddings_modis_2002-2022/2018/07/09/,OK,,818263
2018-07-10,2018,7,10,/nrp/sio/embeddings_modis_2002-2022/2018/07/10/,OK,,844435
2018-07-11,2018,7,11,/nrp/sio/embeddings_modis_2002-2022/2018/07/11/,OK,,834714
2018-07-12,2018,7,12,/nrp/sio/embeddings_modis_2002-2022/2018/07/12/,OK,,826570
2018-07-13,2018,7,13,/nrp/sio/embeddings_modis_2002-2022/2018/07/13/,OK,,851399
2018-07-14,2018,7,14,/nrp/sio/embeddings_modis_2002-2022/2018/07/14/,OK,,814767
2018-07-15,2018,7,15,/nrp/sio/embeddings_modis_2002-2022/2018/07/15/,OK,,863727
2018-07-16,2018,7,16,/nrp/sio/embeddings_modis_2002-2022/2018/07/16/,OK,,813129
2018-07-17,2018,7,17,/nrp/sio/embeddings_modis_2002-2022/2018/07/17/,OK,,852699
2018-07-18,2018,7,18,/nrp/sio/embeddings_modis_2002-2022/2018/07/18/,OK,,828206
2018-07-19,2018,7,19,/nrp/sio/embeddings_modis_2002-2022/2018/07/19/,OK,,638141
2018-07-20,2018,7,20,/nrp/sio/embeddings_modis_2002-2022/2018/07/20/,OK,,842089
2018-07-21,2018,7,21,/nrp/sio/embeddings_modis_2002-2022/2018/07/21/,OK,,821218
2018-07-22,2018,7,22,/nrp/sio/embeddings_modis_2002-2022/2018/07/22/,OK,,855194
2018-07-23,2018,7,23,/nrp/sio/embeddings_modis_2002-2022/2018/07/23/,OK,,803737
2018-07-24,2018,7,24,/nrp/sio/embeddings_modis_2002-2022/2018/07/24/,OK,,854559
2018-07-25,2018,7,25,/nrp/sio/embeddings_modis_2002-2022/2018/07/25/,OK,,817775
2018-07-26,2018,7,26,/nrp/sio/embeddings_modis_2002-2022/2018/07/26/,OK,,841959
2018-07-27,2018,7,27,/nrp/sio/embeddings_modis_2002-2022/2018/07/27/,OK,,838616
2018-07-28,2018,7,28,/nrp/sio/embeddings_modis_2002-2022/2018/07/28/,OK,,831675
2018-07-29,2018,7,29,/nrp/sio/embeddings_modis_2002-2022/2018/07/29/,OK,,854004
2018-07-30,2018,7,30,/nrp/sio/embeddings_modis_2002-2022/2018/07/30/,OK,,814720
2018-07-31,2018,7,31,/nrp/sio/embeddings_modis_2002-2022/2018/07/31/,OK,,866166
2018-08-01,2018,8,1,/nrp/sio/embeddings_modis_2002-2022/2018/08/01/,OK,,816366
2018-08-02,2018,8,2,/nrp/sio/embeddings_modis_2002-2022/2018/08/02/,OK,,837249
2018-08-03,2018,8,3,/nrp/sio/embeddings_modis_2002-2022/2018/08/03/,OK,,832032
2018-08-04,2018,8,4,/nrp/sio/embeddings_modis_2002-2022/2018/08/04/,OK,,839617
2018-08-05,2018,8,5,/nrp/sio/embeddings_modis_2002-2022/2018/08/05/,OK,,846353
2018-08-06,2018,8,6,/nrp/sio/embeddings_modis_2002-2022/2018/08/06/,OK,,821871
2018-08-07,2018,8,7,/nrp/sio/embeddings_modis_2002-2022/2018/08/07/,OK,,861126
2018-08-08,2018,8,8,/nrp/sio/embeddings_modis_2002-2022/2018/08/08/,OK,,804875
2018-08-09,2018,8,9,/nrp/sio/embeddings_modis_2002-2022/2018/08/09/,OK,,859211
2018-08-10,2018,8,10,/nrp/sio/embeddings_modis_2002-2022/2018/08/10/,OK,,824204
2018-08-11,2018,8,11,/nrp/sio/embeddings_modis_2002-2022/2018/08/11/,OK,,843671
2018-08-12,2018,8,12,/nrp/sio/embeddings_modis_2002-2022/2018/08/12/,OK,,843275
2018-08-13,2018,8,13,/nrp/sio/embeddings_modis_2002-2022/2018/08/13/,OK,,827188
2018-08-14,2018,8,14,/nrp/sio/embeddings_modis_2002-2022/2018/08/14/,OK,,853648
2018-08-15,2018,8,15,/nrp/sio/embeddings_modis_2002-2022/2018/08/15/,OK,,812889
2018-08-16,2018,8,16,/nrp/sio/embeddings_modis_2002-2022/2018/08/16/,OK,,864406
2018-08-17,2018,8,17,/nrp/sio/embeddings_modis_2002-2022/2018/08/17/,OK,,816477
2018-08-18,2018,8,18,/nrp/sio/embeddings_modis_2002-2022/2018/08/18/,OK,,851417
2018-08-19,2018,8,19,/nrp/sio/embeddings_modis_2002-2022/2018/08/19/,OK,,834517
2018-08-20,2018,8,20,/nrp/sio/embeddings_modis_2002-2022/2018/08/20/,OK,,837097
2018-08-21,2018,8,21,/nrp/sio/embeddings_modis_2002-2022/2018/08/21/,OK,,846109
2018-08-22,2018,8,22,/nrp/sio/embeddings_modis_2002-2022/2018/08/22/,OK,,819534
2018-08-23,2018,8,23,/nrp/sio/embeddings_modis_2002-2022/2018/08/23/,OK,,865643
2018-08-24,2018,8,24,/nrp/sio/embeddings_modis_2002-2022/2018/08/24/,OK,,810147
2018-08-25,2018,8,25,/nrp/sio/embeddings_modis_2002-2022/2018/08/25/,OK,,860412
2018-08-26,2018,8,26,/nrp/sio/embeddings_modis_2002-2022/2018/08/26/,OK,,832946
2018-08-27,2018,8,27,/nrp/sio/embeddings_modis_2002-2022/2018/08/27/,OK,,840310
2018-08-28,2018,8,28,/nrp/sio/embeddings_modis_2002-2022/2018/08/28/,OK,,841091
2018-08-29,2018,8,29,/nrp/sio/embeddings_modis_2002-2022/2018/08/29/,OK,,827497
2018-08-30,2018,8,30,/nrp/sio/embeddings_modis_2002-2022/2018/08/30/,OK,,857748
2018-08-31,2018,8,31,/nrp/sio/embeddings_modis_2002-2022/2018/08/31/,OK,,812631
2018-09-01,2018,9,1,/nrp/sio/embeddings_modis_2002-2022/2018/09/01/,OK,,864794
2018-09-02,2018,9,2,/nrp/sio/embeddings_modis_2002-2022/2018/09/02/,OK,,825966
2018-09-03,2018,9,3,/nrp/sio/embeddings_modis_2002-2022/2018/09/03/,OK,,847252
2018-09-04,2018,9,4,/nrp/sio/embeddings_modis_2002-2022/2018/09/04/,OK,,835598
2018-09-05,2018,9,5,/nrp/sio/embeddings_modis_2002-2022/2018/09/05/,OK,,829908
2018-09-06,2018,9,6,/nrp/sio/embeddings_modis_2002-2022/2018/09/06/,OK,,851346
2018-09-07,2018,9,7,/nrp/sio/embeddings_modis_2002-2022/2018/09/07/,OK,,816007
2018-09-08,2018,9,8,/nrp/sio/embeddings_modis_2002-2022/2018/09/08/,OK,,864444
2018-09-09,2018,9,9,/nrp/sio/embeddings_modis_2002-2022/2018/09/09/,OK,,815504
2018-09-10,2018,9,10,/nrp/sio/embeddings_modis_2002-2022/2018/09/10/,OK,,857386
2018-09-11,2018,9,11,/nrp/sio/embeddings_modis_2002-2022/2018/09/11/,OK,,831475
2018-09-12,2018,9,12,/nrp/sio/embeddings_modis_2002-2022/2018/09/12/,OK,,840672
2018-09-13,2018,9,13,/nrp/sio/embeddings_modis_2002-2022/2018/09/13/,OK,,847275
2018-09-14,2018,9,14,/nrp/sio/embeddings_modis_2002-2022/2018/09/14/,OK,,826595
2018-09-15,2018,9,15,/nrp/sio/embeddings_modis_2002-2022/2018/09/15/,OK,,864128
2018-09-16,2018,9,16,/nrp/sio/embeddings_modis_2002-2022/2018/09/16/,OK,,815261
2018-09-17,2018,9,17,/nrp/sio/embeddings_modis_2002-2022/2018/09/17/,OK,,863534
2018-09-18,2018,9,18,/nrp/sio/embeddings_modis_2002-2022/2018/09/18/,OK,,824933
2018-09-19,2018,9,19,/nrp/sio/embeddings_modis_2002-2022/2018/09/19/,OK,,848396
2018-09-20,2018,9,20,/nrp/sio/embeddings_modis_2002-2022/2018/09/20/,OK,,838455
2018-09-21,2018,9,21,/nrp/sio/embeddings_modis_2002-2022/2018/09/21/,OK,,833248
2018-09-22,2018,9,22,/nrp/sio/embeddings_modis_2002-2022/2018/09/22/,OK,,854603
2018-09-23,2018,9,23,/nrp/sio/embeddings_modis_2002-2022/2018/09/23/,OK,,816639
2018-09-24,2018,9,24,/nrp/sio/embeddings_modis_2002-2022/2018/09/24/,OK,,866027
2018-09-25,2018,9,25,/nrp/sio/embeddings_modis_2002-2022/2018/09/25/,OK,,819210
2018-09-26,2018,9,26,/nrp/sio/embeddings_modis_2002-2022/2018/09/26/,OK,,847810
2018-09-27,2018,9,27,/nrp/sio/embeddings_modis_2002-2022/2018/09/27/,OK,,834765
2018-09-28,2018,9,28,/nrp/sio/embeddings_modis_2002-2022/2018/09/28/,OK,,839828
2018-09-29,2018,9,29,/nrp/sio/embeddings_modis_2002-2022/2018/09/29/,OK,,852518
2018-09-30,2018,9,30,/nrp/sio/embeddings_modis_2002-2022/2018/09/30/,OK,,826714
2018-10-01,2018,10,1,/nrp/sio/embeddings_modis_2002-2022/2018/10/01/,OK,,870090
2018-10-02,2018,10,2,/nrp/sio/embeddings_modis_2002-2022/2018/10/02/,OK,,815133
2018-10-03,2018,10,3,/nrp/sio/embeddings_modis_2002-2022/2018/10/03/,OK,,863105
2018-10-04,2018,10,4,/nrp/sio/embeddings_modis_2002-2022/2018/10/04/,OK,,828809
2018-10-05,2018,10,5,/nrp/sio/embeddings_modis_2002-2022/2018/10/05/,OK,,850648
2018-10-06,2018,10,6,/nrp/sio/embeddings_modis_2002-2022/2018/10/06/,OK,,846428
2018-10-07,2018,10,7,/nrp/sio/embeddings_modis_2002-2022/2018/10/07/,OK,,833318
2018-10-08,2018,10,8,/nrp/sio/embeddings_modis_2002-2022/2018/10/08/,OK,,860199
2018-10-09,2018,10,9,/nrp/sio/embeddings_modis_2002-2022/2018/10/09/,OK,,816590
2018-10-10,2018,10,10,/nrp/sio/embeddings_modis_2002-2022/2018/10/10/,OK,,644310
2018-10-11,2018,10,11,/nrp/sio/embeddings_modis_2002-2022/2018/10/11/,OK,,825278
2018-10-12,2018,10,12,/nrp/sio/embeddings_modis_2002-2022/2018/10/12/,OK,,855226
2018-10-13,2018,10,13,/nrp/sio/embeddings_modis_2002-2022/2018/10/13/,OK,,839897
2018-10-14,2018,10,14,/nrp/sio/embeddings_modis_2002-2022/2018/10/14/,OK,,837325
2018-10-15,2018,10,15,/nrp/sio/embeddings_modis_2002-2022/2018/10/15/,OK,,852716
2018-10-16,2018,10,16,/nrp/sio/embeddings_modis_2002-2022/2018/10/16/,OK,,819308
2018-10-17,2018,10,17,/nrp/sio/embeddings_modis_2002-2022/2018/10/17/,OK,,868650
2018-10-18,2018,10,18,/nrp/sio/embeddings_modis_2002-2022/2018/10/18/,OK,,817477
2018-10-19,2018,10,19,/nrp/sio/embeddings_modis_2002-2022/2018/10/19/,OK,,865748
2018-10-20,2018,10,20,/nrp/sio/embeddings_modis_2002-2022/2018/10/20/,OK,,834379
2018-10-21,2018,10,21,/nrp/sio/embeddings_modis_2002-2022/2018/10/21/,OK,,850716
2018-10-22,2018,10,22,/nrp/sio/embeddings_modis_2002-2022/2018/10/22/,OK,,848804
2018-10-23,2018,10,23,/nrp/sio/embeddings_modis_2002-2022/2018/10/23/,OK,,831913
2018-10-24,2018,10,24,/nrp/sio/embeddings_modis_2002-2022/2018/10/24/,OK,,864290
2018-10-25,2018,10,25,/nrp/sio/embeddings_modis_2002-2022/2018/10/25/,OK,,816391
2018-10-26,2018,10,26,/nrp/sio/embeddings_modis_2002-2022/2018/10/26/,OK,,869959
2018-10-27,2018,10,27,/nrp/sio/embeddings_modis_2002-2022/2018/10/27/,OK,,824199
2018-10-28,2018,10,28,/nrp/sio/embeddings_modis_2002-2022/2018/10/28/,OK,,855823
2018-10-29,2018,10,29,/nrp/sio/embeddings_modis_2002-2022/2018/10/29/,OK,,840080
2018-10-30,2018,10,30,/nrp/sio/embeddings_modis_2002-2022/2018/10/30/,OK,,837310
2018-10-31,2018,10,31,/nrp/sio/embeddings_modis_2002-2022/2018/10/31/,OK,,857312
2018-11-01,2018,11,1,/nrp/sio/embeddings_modis_2002-2022/2018/11/01/,OK,,821413
2018-11-02,2018,11,2,/nrp/sio/embeddings_modis_2002-2022/2018/11/02/,OK,,869838
2018-11-03,2018,11,3,/nrp/sio/embeddings_modis_2002-2022/2018/11/03/,OK,,821502
2018-11-04,2018,11,4,/nrp/sio/embeddings_modis_2002-2022/2018/11/04/,OK,,863526
2018-11-05,2018,11,5,/nrp/sio/embeddings_modis_2002-2022/2018/11/05/,OK,,839432
2018-11-06,2018,11,6,/nrp/sio/embeddings_modis_2002-2022/2018/11/06/,OK,,845348
2018-11-07,2018,11,7,/nrp/sio/embeddings_modis_2002-2022/2018/11/07/,OK,,854093
2018-11-08,2018,11,8,/nrp/sio/embeddings_modis_2002-2022/2018/11/08/,OK,,832850
2018-11-09,2018,11,9,/nrp/sio/embeddings_modis_2002-2022/2018/11/09/,OK,,869411
2018-11-10,2018,11,10,/nrp/sio/embeddings_modis_2002-2022/2018/11/10/,OK,,815652
